USER,SESSION,SESSION_SEDENTARY,SESSION_IN_VEHICLE,SESSION_START_TIMESTAMP,SESSION_END_TIMESTAMP,SESSION_DURATION,SESSION_SUCCESSFUL,SESSION_DATE,ACTIVITY,ACTIVITY_TYPE,ACTIVITY_TIMESTAMP
ccpfoKKTTwR0ZdnqXNDe500l55d2,359-ccpfoKKTTwR0ZdnqXNDe500l55d2,false,false,1578506866077,1578508325319,1459242,true,08/01/2020,390-ccpfoKKTTwR0ZdnqXNDe500l55d2,7,1578506866103
ccpfoKKTTwR0ZdnqXNDe500l55d2,359-ccpfoKKTTwR0ZdnqXNDe500l55d2,false,false,1578506866077,1578508325319,1459242,true,08/01/2020,391-ccpfoKKTTwR0ZdnqXNDe500l55d2,7,1578506900312
ccpfoKKTTwR0ZdnqXNDe500l55d2,360-ccpfoKKTTwR0ZdnqXNDe500l55d2,true,false,1578508325325,1578508795075,469750,true,08/01/2020,392-ccpfoKKTTwR0ZdnqXNDe500l55d2,3,1578508325342
ccpfoKKTTwR0ZdnqXNDe500l55d2,361-ccpfoKKTTwR0ZdnqXNDe500l55d2,false,false,1578508795077,1578508972077,177000,true,08/01/2020,393-ccpfoKKTTwR0ZdnqXNDe500l55d2,11,1578508795085
ccpfoKKTTwR0ZdnqXNDe500l55d2,362-ccpfoKKTTwR0ZdnqXNDe500l55d2,true,false,1578508972080,1578509262079,289999,true,08/01/2020,394-ccpfoKKTTwR0ZdnqXNDe500l55d2,3,1578508972098
ccpfoKKTTwR0ZdnqXNDe500l55d2,363-ccpfoKKTTwR0ZdnqXNDe500l55d2,false,false,1578509262084,1578509801152,539068,true,08/01/2020,395-ccpfoKKTTwR0ZdnqXNDe500l55d2,7,1578509262093
ccpfoKKTTwR0ZdnqXNDe500l55d2,363-ccpfoKKTTwR0ZdnqXNDe500l55d2,false,false,1578509262084,1578509801152,539068,true,08/01/2020,396-ccpfoKKTTwR0ZdnqXNDe500l55d2,7,1578509675360
ccpfoKKTTwR0ZdnqXNDe500l55d2,364-ccpfoKKTTwR0ZdnqXNDe500l55d2,true,false,1578509801154,1578509963557,162403,true,08/01/2020,397-ccpfoKKTTwR0ZdnqXNDe500l55d2,3,1578509801170
ccpfoKKTTwR0ZdnqXNDe500l55d2,365-ccpfoKKTTwR0ZdnqXNDe500l55d2,false,false,1578509963559,1578511037920,1074361,true,08/01/2020,398-ccpfoKKTTwR0ZdnqXNDe500l55d2,7,1578509963566
ccpfoKKTTwR0ZdnqXNDe500l55d2,365-ccpfoKKTTwR0ZdnqXNDe500l55d2,false,false,1578509963559,1578511037920,1074361,true,08/01/2020,399-ccpfoKKTTwR0ZdnqXNDe500l55d2,7,1578509994604
ccpfoKKTTwR0ZdnqXNDe500l55d2,365-ccpfoKKTTwR0ZdnqXNDe500l55d2,false,false,1578509963559,1578511037920,1074361,true,08/01/2020,400-ccpfoKKTTwR0ZdnqXNDe500l55d2,7,1578511036011
