USER,SESSION,SESSION_SEDENTARY,SESSION_IN_VEHICLE,SESSION_START_TIMESTAMP,SESSION_END_TIMESTAMP,SESSION_DURATION,SESSION_SUCCESSFUL,SESSION_DATE,ACTIVITY,ACTIVITY_TYPE,ACTIVITY_TIMESTAMP
ccpfoKKTTwR0ZdnqXNDe500l55d2,57-ccpfoKKTTwR0ZdnqXNDe500l55d2,false,false,1578159378013,1578159717778,339765,true,04/01/2020,66-ccpfoKKTTwR0ZdnqXNDe500l55d2,7,1578159378019
ccpfoKKTTwR0ZdnqXNDe500l55d2,58-ccpfoKKTTwR0ZdnqXNDe500l55d2,true,false,1578159717782,1578166453665,6735883,false,04/01/2020,67-ccpfoKKTTwR0ZdnqXNDe500l55d2,3,1578159717796
ccpfoKKTTwR0ZdnqXNDe500l55d2,59-ccpfoKKTTwR0ZdnqXNDe500l55d2,false,false,1578166453669,1578166513662,59993,false,04/01/2020,68-ccpfoKKTTwR0ZdnqXNDe500l55d2,11,1578166453674
ccpfoKKTTwR0ZdnqXNDe500l55d2,60-ccpfoKKTTwR0ZdnqXNDe500l55d2,true,false,1578166513665,1578166533729,20064,true,04/01/2020,69-ccpfoKKTTwR0ZdnqXNDe500l55d2,3,1578166513678
ccpfoKKTTwR0ZdnqXNDe500l55d2,61-ccpfoKKTTwR0ZdnqXNDe500l55d2,false,false,1578166533732,1578166593714,59982,false,04/01/2020,70-ccpfoKKTTwR0ZdnqXNDe500l55d2,11,1578166533739
ccpfoKKTTwR0ZdnqXNDe500l55d2,62-ccpfoKKTTwR0ZdnqXNDe500l55d2,true,false,1578166593717,1578166638782,45065,true,04/01/2020,71-ccpfoKKTTwR0ZdnqXNDe500l55d2,3,1578166593731
ccpfoKKTTwR0ZdnqXNDe500l55d2,63-ccpfoKKTTwR0ZdnqXNDe500l55d2,false,false,1578166638785,1578166698715,59930,false,04/01/2020,72-ccpfoKKTTwR0ZdnqXNDe500l55d2,11,1578166638792
ccpfoKKTTwR0ZdnqXNDe500l55d2,64-ccpfoKKTTwR0ZdnqXNDe500l55d2,true,false,1578166698718,1578166708802,10084,true,04/01/2020,73-ccpfoKKTTwR0ZdnqXNDe500l55d2,3,1578166698733
ccpfoKKTTwR0ZdnqXNDe500l55d2,65-ccpfoKKTTwR0ZdnqXNDe500l55d2,false,false,1578166708806,1578167401878,693072,true,04/01/2020,74-ccpfoKKTTwR0ZdnqXNDe500l55d2,7,1578166708814
ccpfoKKTTwR0ZdnqXNDe500l55d2,65-ccpfoKKTTwR0ZdnqXNDe500l55d2,false,false,1578166708806,1578167401878,693072,true,04/01/2020,75-ccpfoKKTTwR0ZdnqXNDe500l55d2,7,1578166754691
ccpfoKKTTwR0ZdnqXNDe500l55d2,66-ccpfoKKTTwR0ZdnqXNDe500l55d2,true,false,1578167401882,1578167463266,61384,true,04/01/2020,76-ccpfoKKTTwR0ZdnqXNDe500l55d2,3,1578167401893
ccpfoKKTTwR0ZdnqXNDe500l55d2,67-ccpfoKKTTwR0ZdnqXNDe500l55d2,false,false,1578167463272,1578167523559,60287,true,04/01/2020,77-ccpfoKKTTwR0ZdnqXNDe500l55d2,11,1578167463283
ccpfoKKTTwR0ZdnqXNDe500l55d2,68-ccpfoKKTTwR0ZdnqXNDe500l55d2,true,false,1578167523565,1578167530279,6714,true,04/01/2020,78-ccpfoKKTTwR0ZdnqXNDe500l55d2,3,1578167523586
ccpfoKKTTwR0ZdnqXNDe500l55d2,69-ccpfoKKTTwR0ZdnqXNDe500l55d2,true,false,1578171364594,1578174892156,3527562,false,04/01/2020,79-ccpfoKKTTwR0ZdnqXNDe500l55d2,3,1578171364596
ccpfoKKTTwR0ZdnqXNDe500l55d2,70-ccpfoKKTTwR0ZdnqXNDe500l55d2,false,false,1578174892158,1578174952032,59874,false,04/01/2020,80-ccpfoKKTTwR0ZdnqXNDe500l55d2,11,1578174892165
ccpfoKKTTwR0ZdnqXNDe500l55d2,71-ccpfoKKTTwR0ZdnqXNDe500l55d2,true,false,1578174952035,1578174967067,15032,true,04/01/2020,81-ccpfoKKTTwR0ZdnqXNDe500l55d2,3,1578174952043
ccpfoKKTTwR0ZdnqXNDe500l55d2,72-ccpfoKKTTwR0ZdnqXNDe500l55d2,false,false,1578174967070,1578175027155,60085,true,04/01/2020,82-ccpfoKKTTwR0ZdnqXNDe500l55d2,11,1578174967074
ccpfoKKTTwR0ZdnqXNDe500l55d2,73-ccpfoKKTTwR0ZdnqXNDe500l55d2,true,false,1578175027158,1578175037212,10054,true,04/01/2020,83-ccpfoKKTTwR0ZdnqXNDe500l55d2,3,1578175027165
ccpfoKKTTwR0ZdnqXNDe500l55d2,74-ccpfoKKTTwR0ZdnqXNDe500l55d2,false,false,1578175037217,1578177434795,2397578,true,04/01/2020,84-ccpfoKKTTwR0ZdnqXNDe500l55d2,7,1578175037220
ccpfoKKTTwR0ZdnqXNDe500l55d2,74-ccpfoKKTTwR0ZdnqXNDe500l55d2,false,false,1578175037217,1578177434795,2397578,true,04/01/2020,85-ccpfoKKTTwR0ZdnqXNDe500l55d2,7,1578175045976
ccpfoKKTTwR0ZdnqXNDe500l55d2,75-ccpfoKKTTwR0ZdnqXNDe500l55d2,true,false,1578177434802,1578178478530,1043728,true,04/01/2020,86-ccpfoKKTTwR0ZdnqXNDe500l55d2,3,1578177434826
ccpfoKKTTwR0ZdnqXNDe500l55d2,76-ccpfoKKTTwR0ZdnqXNDe500l55d2,false,false,1578178478534,1578178538505,59971,false,04/01/2020,87-ccpfoKKTTwR0ZdnqXNDe500l55d2,11,1578178478543
