USER,SESSION,SESSION_SEDENTARY,SESSION_IN_VEHICLE,SESSION_START_TIMESTAMP,SESSION_END_TIMESTAMP,SESSION_DURATION,SESSION_SUCCESSFUL,SESSION_DATE,ACTIVITY,ACTIVITY_TYPE,ACTIVITY_TIMESTAMP
nEAU9xMGL3UiHSmIY2UfKDhLzSp1,73-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,true,false,1578992481313,1578998270979,5789666,false,14/01/2020,97-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,3,1578992481322
nEAU9xMGL3UiHSmIY2UfKDhLzSp1,74-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,false,false,1578998270983,1579000458262,2187279,true,14/01/2020,98-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,7,1578998270996
nEAU9xMGL3UiHSmIY2UfKDhLzSp1,75-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,true,false,1579000458270,1579001608792,1150522,true,14/01/2020,99-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,3,1579000458282
nEAU9xMGL3UiHSmIY2UfKDhLzSp1,76-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,false,false,1579001608799,1579001684741,75942,true,14/01/2020,100-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,7,1579001608811
nEAU9xMGL3UiHSmIY2UfKDhLzSp1,76-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,false,false,1579001608799,1579001684741,75942,true,14/01/2020,101-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,7,1579001608843
nEAU9xMGL3UiHSmIY2UfKDhLzSp1,77-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,true,false,1579001684746,1579001940264,255518,true,14/01/2020,102-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,3,1579001684766
nEAU9xMGL3UiHSmIY2UfKDhLzSp1,78-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,false,false,1579001940269,1579002417628,477359,true,14/01/2020,103-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,7,1579001940279
nEAU9xMGL3UiHSmIY2UfKDhLzSp1,78-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,false,false,1579001940269,1579002417628,477359,true,14/01/2020,104-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,7,1579002114725
nEAU9xMGL3UiHSmIY2UfKDhLzSp1,79-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,true,false,1579002417632,1579002926819,509187,true,14/01/2020,105-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,3,1579002417648
nEAU9xMGL3UiHSmIY2UfKDhLzSp1,80-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,false,false,1579002926822,1579003001581,74759,true,14/01/2020,106-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,7,1579002926833
nEAU9xMGL3UiHSmIY2UfKDhLzSp1,81-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,true,false,1579003001590,1579010269196,7267606,false,14/01/2020,107-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,3,1579003001607
nEAU9xMGL3UiHSmIY2UfKDhLzSp1,82-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,false,false,1579010269224,1579010350706,81482,true,14/01/2020,108-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,7,1579010269249
nEAU9xMGL3UiHSmIY2UfKDhLzSp1,82-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,false,false,1579010269224,1579010350706,81482,true,14/01/2020,109-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,7,1579010269341
nEAU9xMGL3UiHSmIY2UfKDhLzSp1,83-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,true,false,1579010350713,1579014351294,4000581,false,14/01/2020,110-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,3,1579010350729
nEAU9xMGL3UiHSmIY2UfKDhLzSp1,84-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,false,false,1579014351297,1579014424293,72996,true,14/01/2020,111-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,7,1579014351309
nEAU9xMGL3UiHSmIY2UfKDhLzSp1,85-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,true,false,1579014424296,1579014644214,219918,true,14/01/2020,112-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,3,1579014424312
nEAU9xMGL3UiHSmIY2UfKDhLzSp1,86-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,false,false,1579014644222,1579014800295,156073,true,14/01/2020,113-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,7,1579014644234
nEAU9xMGL3UiHSmIY2UfKDhLzSp1,87-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,true,false,1579014800369,1579017092280,2291911,false,14/01/2020,114-nEAU9xMGL3UiHSmIY2UfKDhLzSp1,3,1579014800378
