USER,SESSION,SESSION_SEDENTARY,SESSION_IN_VEHICLE,SESSION_START_TIMESTAMP,SESSION_END_TIMESTAMP,SESSION_DURATION,SESSION_SUCCESSFUL,SESSION_DATE,ACTIVITY,ACTIVITY_TYPE,ACTIVITY_TIMESTAMP
PvCN14JOhOfmNcR2hSODohTBJAE2,1-PvCN14JOhOfmNcR2hSODohTBJAE2,false,false,1578387380655,1578387501651,120996,true,1/7/20,1-PvCN14JOhOfmNcR2hSODohTBJAE2,7,1578387380668
PvCN14JOhOfmNcR2hSODohTBJAE2,2-PvCN14JOhOfmNcR2hSODohTBJAE2,true,false,1578387501653,1578391362103,3860450,false,1/7/20,2-PvCN14JOhOfmNcR2hSODohTBJAE2,3,1578387501662
PvCN14JOhOfmNcR2hSODohTBJAE2,2-PvCN14JOhOfmNcR2hSODohTBJAE2,true,false,1578387501653,1578391362103,3860450,false,1/7/20,3-PvCN14JOhOfmNcR2hSODohTBJAE2,3,1578388637340
PvCN14JOhOfmNcR2hSODohTBJAE2,3-PvCN14JOhOfmNcR2hSODohTBJAE2,false,false,1578391362106,1578391484012,121906,true,1/7/20,4-PvCN14JOhOfmNcR2hSODohTBJAE2,7,1578391362116
PvCN14JOhOfmNcR2hSODohTBJAE2,4-PvCN14JOhOfmNcR2hSODohTBJAE2,true,false,1578391484014,1578393544332,2060318,true,1/7/20,5-PvCN14JOhOfmNcR2hSODohTBJAE2,3,1578391484026
PvCN14JOhOfmNcR2hSODohTBJAE2,4-PvCN14JOhOfmNcR2hSODohTBJAE2,true,false,1578391484014,1578393544332,2060318,true,1/7/20,6-PvCN14JOhOfmNcR2hSODohTBJAE2,3,1578391580264
PvCN14JOhOfmNcR2hSODohTBJAE2,5-PvCN14JOhOfmNcR2hSODohTBJAE2,false,false,1578393544337,1578393970373,426036,true,1/7/20,7-PvCN14JOhOfmNcR2hSODohTBJAE2,7,1578393544349
PvCN14JOhOfmNcR2hSODohTBJAE2,6-PvCN14JOhOfmNcR2hSODohTBJAE2,true,false,1578393970375,1578396243766,2273391,true,1/7/20,8-PvCN14JOhOfmNcR2hSODohTBJAE2,3,1578393970380
PvCN14JOhOfmNcR2hSODohTBJAE2,7-PvCN14JOhOfmNcR2hSODohTBJAE2,false,false,1578396243781,1578396489889,246108,true,1/7/20,9-PvCN14JOhOfmNcR2hSODohTBJAE2,11,1578396243788
PvCN14JOhOfmNcR2hSODohTBJAE2,8-PvCN14JOhOfmNcR2hSODohTBJAE2,true,false,1578396489891,1578396522464,32573,true,1/7/20,10-PvCN14JOhOfmNcR2hSODohTBJAE2,3,1578396489900
PvCN14JOhOfmNcR2hSODohTBJAE2,9-PvCN14JOhOfmNcR2hSODohTBJAE2,false,false,1578396522467,1578396645587,123120,true,1/7/20,11-PvCN14JOhOfmNcR2hSODohTBJAE2,7,1578396522477
PvCN14JOhOfmNcR2hSODohTBJAE2,10-PvCN14JOhOfmNcR2hSODohTBJAE2,true,false,1578396645590,1578396783270,137680,true,1/7/20,12-PvCN14JOhOfmNcR2hSODohTBJAE2,3,1578396645602
PvCN14JOhOfmNcR2hSODohTBJAE2,11-PvCN14JOhOfmNcR2hSODohTBJAE2,false,false,1578396783273,1578397316569,533296,true,1/7/20,13-PvCN14JOhOfmNcR2hSODohTBJAE2,7,1578396783281
PvCN14JOhOfmNcR2hSODohTBJAE2,11-PvCN14JOhOfmNcR2hSODohTBJAE2,false,false,1578396783273,1578397316569,533296,true,1/7/20,14-PvCN14JOhOfmNcR2hSODohTBJAE2,7,1578396826506
PvCN14JOhOfmNcR2hSODohTBJAE2,12-PvCN14JOhOfmNcR2hSODohTBJAE2,true,false,1578397316572,1578397384479,67907,true,1/7/20,15-PvCN14JOhOfmNcR2hSODohTBJAE2,3,1578397316584
PvCN14JOhOfmNcR2hSODohTBJAE2,13-PvCN14JOhOfmNcR2hSODohTBJAE2,false,false,1578397384481,1578397501899,117418,true,1/7/20,16-PvCN14JOhOfmNcR2hSODohTBJAE2,7,1578397384486
PvCN14JOhOfmNcR2hSODohTBJAE2,14-PvCN14JOhOfmNcR2hSODohTBJAE2,true,false,1578397501903,1578404952635,7450732,false,1/7/20,17-PvCN14JOhOfmNcR2hSODohTBJAE2,3,1578397501911
PvCN14JOhOfmNcR2hSODohTBJAE2,15-PvCN14JOhOfmNcR2hSODohTBJAE2,false,false,1578404952658,1578405010722,58064,false,1/7/20,18-PvCN14JOhOfmNcR2hSODohTBJAE2,7,1578404952672
PvCN14JOhOfmNcR2hSODohTBJAE2,16-PvCN14JOhOfmNcR2hSODohTBJAE2,true,false,1578405010730,1578405682094,671364,true,1/7/20,19-PvCN14JOhOfmNcR2hSODohTBJAE2,3,1578405010748
PvCN14JOhOfmNcR2hSODohTBJAE2,17-PvCN14JOhOfmNcR2hSODohTBJAE2,false,false,1578405682097,1578405924137,242040,true,1/7/20,20-PvCN14JOhOfmNcR2hSODohTBJAE2,7,1578405682108
PvCN14JOhOfmNcR2hSODohTBJAE2,18-PvCN14JOhOfmNcR2hSODohTBJAE2,true,false,1578405924140,1578406495950,571810,true,1/7/20,21-PvCN14JOhOfmNcR2hSODohTBJAE2,3,1578405924146
PvCN14JOhOfmNcR2hSODohTBJAE2,19-PvCN14JOhOfmNcR2hSODohTBJAE2,false,false,1578406496004,1578406573826,77822,true,1/7/20,22-PvCN14JOhOfmNcR2hSODohTBJAE2,11,1578406496013
PvCN14JOhOfmNcR2hSODohTBJAE2,20-PvCN14JOhOfmNcR2hSODohTBJAE2,true,false,1578406573831,1578408809758,2235927,true,1/7/20,23-PvCN14JOhOfmNcR2hSODohTBJAE2,3,1578406573847
PvCN14JOhOfmNcR2hSODohTBJAE2,21-PvCN14JOhOfmNcR2hSODohTBJAE2,false,false,1578472904891,1578472970126,65235,true,1/8/20,24-PvCN14JOhOfmNcR2hSODohTBJAE2,7,1578472904909
PvCN14JOhOfmNcR2hSODohTBJAE2,21-PvCN14JOhOfmNcR2hSODohTBJAE2,false,false,1578472904891,1578472970126,65235,true,1/8/20,25-PvCN14JOhOfmNcR2hSODohTBJAE2,7,1578472913410
PvCN14JOhOfmNcR2hSODohTBJAE2,22-PvCN14JOhOfmNcR2hSODohTBJAE2,true,false,1578472970131,1578479555773,6585642,false,1/8/20,26-PvCN14JOhOfmNcR2hSODohTBJAE2,3,1578472970143
PvCN14JOhOfmNcR2hSODohTBJAE2,22-PvCN14JOhOfmNcR2hSODohTBJAE2,true,false,1578472970131,1578479555773,6585642,false,1/8/20,27-PvCN14JOhOfmNcR2hSODohTBJAE2,3,1578476913778
PvCN14JOhOfmNcR2hSODohTBJAE2,23-PvCN14JOhOfmNcR2hSODohTBJAE2,false,false,1578479555775,1578479606818,51043,false,1/8/20,28-PvCN14JOhOfmNcR2hSODohTBJAE2,7,1578479555784
